"","reportdate","title"
"3118","2008-06-25","上海各收治医院全力救治灾区转送来沪伤员第二批53名伤员今康复出院返川"
"3119","2008-06-24","上海卫生系统迅速启动对口支援都江堰工作"
"3120","2008-06-18","首批转送来沪25名伤员今康复出院返川"
"3121","2008-06-18","全力以赴守护生命"
"3122","2008-06-18","奋不顾身全心全意为人民服务"
"3123","2008-06-16","本市发生一例手足口病死亡病例"
"3124","2008-06-14","全国纪念世界献血者日主题晚会在上海举行"
"3125","2008-06-14","世界献血者日：沪上成分献血者有了新去处"
"3126","2008-06-13","全国政协副主席张梅颖调研本市基层卫生工作"
"3127","2008-06-12","上海防疫队疫情防范“雁门模式”等经验得到肯定和推广"
"3128","2008-06-10","《生命大拯救》报告文学集首发仪式今举行"
"3129","2008-06-05","上海赴川医疗队已诊治灾区伤员和病人2万余名"
"3130","2008-06-04","2008年上海市全国“爱眼日”活动"
"3131","2008-06-03","上海市抗震救灾医疗卫生救援队事迹报告会隆重举行"
"3132","2008-06-02","市领导与四川地震灾区儿童一起欢度六一儿童节"
"3133","2008-05-31","向小伤员送上节日礼物市领导分四路慰问四川地震灾区来沪伤病员"
"3134","2008-05-31","温总理与上海援川医疗队员亲切握手"
"3135","2008-05-28","俞正声、韩正等市领导分别带队看望四川转移来沪伤病员"
"3136","2008-05-28","16所市级医院精心部署安排接诊伤员，确保患者健康"
"3137","2008-05-27","上海市卫生局领导做客“上海卫生信息网”在线访谈"
"3138","2008-05-27","仁济医院赴川抗震医疗队队员冯宇、刘箐昨被批准“火线入党”"
"3139","2008-05-26","首批140名地震灾区伤员今天抵沪"
"3140","2008-05-26","市政协专题视察组视察本市重大疫病防控情况"
"3141","2008-05-25","本市举行“赈灾义卖，捎个心愿到汶川”活动"
"3142","2008-05-24","抗震救灾，上海交大医学院人在行动"
"3143","2008-05-24","上海医疗队医生紧急救治四名伤员"
"3144","2008-05-24","上海第四批急救人员今赴抗震救灾第一线"
"3145","2008-05-23","卫生部初步确定上海将接受400名灾区伤员--上海卫生系统全力以赴做好收治准备工作"
"3146","2008-05-23","“你在前线抗震救灾我在上海传递圣火”"
"3147","2008-05-23","大灾，决不让大疫发生……——上海防疫救灾队积极投入灾区防病工作纪实"
"3148","2008-05-22","上海全力做好地震灾区伤员接收准备工作"
"3149","2008-05-22","上海医疗队已救治灾区伤员2500余名"
"3150","2008-05-21","坚守在生命线上"
"3151","2008-05-21","上海中医药界开展为四川地震灾区募捐活动"
"3152","2008-05-21","本市手足口病发病势态平稳，处可控状态"
"3153","2008-05-21","根据灾区需要上海又增派一批医疗队员"
"3154","2008-05-21","身在国外心系灾区"
"3155","2008-05-21","上海90名卫生防疫队员今起分两批奔赴抗震救灾第一线"
"3156","2008-05-19","上海派遣赴安徽阜阳专家组工作出色受到卫生部表彰"
"3157","2008-05-19","PICC赠送上海抗震救灾医疗队综合保险保额21630万元"
"3158","2008-05-19","抗震救灾的最新动态5.18"
"3159","2008-05-18","上海已向灾区派出医疗防疫队员720余人最新一批医疗队今天下午出发"
"3160","2008-05-17","上海第二批医疗队员今晨飞赴抗震救灾第一线"
"3161","2008-05-16","上海卫生系统16万“白衣天使”请缨参战抗灾救护"
"3162","2008-05-16","上海救灾医疗工作最新信息5.17"
"3163","2008-05-16","情系灾区心系患者--上海利用远程医疗积极开展医疗救护工作"
"3164","2008-05-15","肩负重任不负期望--市卫生局向赴川全体医疗、防疫救援队致亲切慰问"
"3165","2008-05-14","上海救灾医疗工作最新信息"
"3166","2008-05-14","上海第二批抗震救灾医疗队组建完毕"
"3167","2008-05-14","全国首支省级援川卫生防疫救援队今晨出发"
"3168","2008-05-13","上海首批六支医疗队奔赴抗震救灾第一线"
"3169","2008-05-13","上海30辆救护车紧急发车奔赴四川灾区"
"3170","2008-05-12","卫生部长陈竺在沪会见美国卫生与公众服务部长莱维特一行"
"3171","2008-05-12","5月“上海市健康讲堂”走进世博村建设工地，开讲春夏季传染病、意外受伤的防范"
"3172","2008-05-12","上海24小时内组建五支抗震救灾医疗队"
"3173","2008-05-12","本市手足口病总体继续呈散发、可控状态"
"3174","2008-05-12","本市有关部门提出托幼机构临时性停课建议"
"3175","2008-05-12","上海连夜组织赴川抗震救灾医疗队"
"3176","2008-05-11","上海隆重组织开展纪念“5.12”国际护士节大型护理健康咨询活动"
"3177","2008-05-09","12320开展手足口病防治宣传活动"
"3178","2008-05-08","本市部分手足口病病例中检出EV71病毒"
"3179","2008-05-08","本市加大手足口病防控知识宣传和健康教育力度"
"3180","2008-05-07","本市卫生系统隆重召开表彰学习弘扬先进、推进行风建设会议"
"3181","2008-05-07","市卫生局局长徐建光做客东方网嘉宾聊天室"
"3182","2008-05-06","卫生部门提出手足口病防控措施"
"3183","2008-05-05","本市手足口病发病呈散发状态卫生部门防控工作有序有效开展"
"3184","2008-05-04","上海邮电医院在沪首家推出——“掌中健康短信平台”"
"3185","2008-05-03","本市召开2008年公共卫生工作联席会议"
"3186","2008-04-28","本市无手足口病暴发点疫情报告"
"3187","2008-04-28","本市医疗机构节假日安排原则上执行国务院有关规定"
"3188","2008-04-24","本市将全面加强疟疾防治工作"
"3189","2008-04-24","上海市民健康状况得到显著改善"
"3190","2008-04-18","第20届上海市肿瘤防治宣传周拉开序幕"
"3191","2008-04-11","上海启动百万"
"3192","2008-04-08","市卫生局将在全市医院"
"3193","2008-04-06","上海嘉定区率先明确区级财政卫生投入占地方财政支出2.5％以上"
"3194","2008-04-06",""
"3195","2008-04-06",""
"3196","2008-04-02","上海市健康教育所与澳大利亚格里菲斯大学合作项目今签约"
"3197","2008-03-31","上海87家医院实行出生医学信息网络直报"
"3198","2008-03-28","市卫生局支援郊区社区卫生服务车发车仪式隆重举行"
"3199","2008-03-23",""
"3200","2008-03-23","青浦区卫生局全力推进社区中医药服务"
"3201","2008-03-23","本市开展2008年3.24世界防治结核病日宣传活动"
"3202","2008-03-19","上海卫生系统召开首次新闻宣传工作会议"
"3203","2008-03-19","世界卫生组织《烟草控制框架公约》履约控烟政策开发培训班在沪举办"
"3204","2008-03-16","徐家汇社区对居民开展肿瘤筛查取得良好成效"
"3205","2008-03-15","08年第2次全市卫生系统安全生产工作会议召开"
"3206","2008-03-12","《焦点访谈·两会特别报道》节目宣传报道上海社区卫生工作"
"3207","2008-03-04","上海市肺科医院在全市率先建立门诊“戒烟指导点”"
"3208","2008-03-04",""
"3209","2008-03-02","2008"
"3210","2008-02-29","共青团社区健康志愿服务站今启动"
"3211","2008-02-26","努力构建"
"3212","2008-02-26","市卫生局今天成立"
"3213","2008-02-25","第五届上海市"
"3214","2008-02-24","上海严厉打击"
"3215","2008-02-21","市卫生局、市医务工会联合开展今冬明春安全生产、消防安全、职工劳动保护大检查"
"3216","2008-02-19","本市近期加强人禽流感防治工作"
"3217","2008-02-19","2007，申城无偿献血创历史最佳纪录"
"3218","2008-02-13","2010年，上海护理事业将实现"
"3219","2008-02-02","2007年上海市民三大健康指标继续保持发达国家平均水平"
"3220","2008-02-02","市卫生局发布春节长假期间健康提示"
"3221","2008-02-01","徐汇区医生进驻铁路上海南站24小时值班"
"3222","2008-02-01","卫生部门加强在车站、机场的疾病监测与预防,上海滞留旅客健康状况良好"
"3223","2008-01-31","08年卫生部抗灾救灾、安全生产电视电话会议及上海分会场安全生产工作会议情况"
"3224","2008-01-31","上海医院人性化服务做到五个100％"
"3225","2008-01-30","徐汇区医务人员全力保障南站候车群众健康"
"3226","2008-01-28","雨雪天，骨折外伤病人剧增,本市各医院措施到位,医疗救护有条不紊"
"3227","2008-01-27","市卫生局发布雨雪冰冻天气健康提示"
"3228","2008-01-27","市卫生局发出紧急通知:全市医院必须加强门急诊一线力量，确保灾害天气救护工作"
"3229","2008-01-26","上海市"
"3230","2008-01-25","上海医疗卫生凸现公平性可及性"
"3231","2008-01-23","受国家卫生部委派,上海派遣赴乍得抗疟疾专家出色工作受赞扬"
"3232","2008-01-20","本市成功举办第18届健康教育周"
"3233","2008-01-16","第五届"
"3234","2008-01-10","上海启动"
"3235","2008-01-06","上海三年来打击非法行医纪实"
"3236","2008-01-02","推进医疗机构科学化、标准化、规范化管理,上海率先出台医院管理评估"
"3237","2007-12-28","陈海新雕像揭幕、电影《撼动生命》拍摄启动、《陈海新-轮椅上的天使》一书首发仪式举行"
"3238","2007-12-26","全国卫生系统先进典型事迹巡回报告会在沪举行"
"3239","2007-12-26","2007年卫生系统实事项目"
"3240","2007-12-25","上海卫生系统第十一届"
"3241","2007-12-16","上海城市医院支援农村卫生工作取得积极成效"
"3242","2007-12-16","市卫生局举行预防控制人禽流感应急演练"
"3243","2007-12-11","二〇〇七上海公共卫生国际研讨会在沪召开"
"3244","2007-12-10","《上海大众卫生报》庆贺公开发行25周年"
"3245","2007-12-10","市卫生局对防范一氧化碳中毒提出五点要求"
"3246","2007-12-10","07年市级医疗卫生机构安全员、消防员、劳动保护监督员培训班情况"
"3247","2007-12-08","上海"
"3248","2007-12-08","上海医学会喜迎90华诞"
"3249","2007-11-30","杨定华副市长看望本市艾滋病孤儿和感染者、慰问本市艾滋病防治工作人员并出席2007年上海市预防与控制艾滋病主题宣传活动"
"3250","2007-11-29","2007年上海市"
"3251","2007-11-25","“珍爱生命抗癌防癌”系列活动正式启动"
"3252","2007-11-24","上海医学会以举行大型专家医疗咨询庆祝建会90周年"
"3253","2007-11-22","青浦区启动区"
"3254","2007-11-21","全国综合医院中医药工作会议在沪召开"
"3255","2007-11-16","本市已为3437例贫困老人免费施行白内障手术"
"3256","2007-11-12","人禽流感、流感等呼吸道传染病进入好发季节,本市拉响今冬明春防病"
"3257","2007-11-12","上海市民把社区卫生服务中心作为“就医首选”"
"3258","2007-11-12","上海城市社区卫生服务推行新模式全科医生团队进社区家庭"
"3259","2007-11-11","本市578万市民和社区卫生服务中心"
"3260","2007-11-11","2007年"
"3261","2007-11-11","60华诞，上海市第一妇婴保健院硕果累枝"
"3262","2007-11-08","依法加强语言文字工作管理,努力提高卫生系统语言文字应用水平"
"3263","2007-11-06","上海卫生系统聚焦民生积极贯彻十七大精神"
"3264","2007-11-03","市重大办、市卫生局等部门领导督办华新急救分站建设情况"
"3265","2007-10-30","上海中心城区实现中医药进社区全覆盖"
"3266","2007-10-30","百姓看病费用如何降下松江区"
"3267","2007-10-30","市政府实事项目3000白内障贫困患者免费复明手术10月底完成"
"3268","2007-10-29","上海市卫生系统第九届运动会隆重闭幕"
"3269","2007-10-29","同济大学医学院举办"
"3270","2007-10-22","上海600余所村卫生室已完成标准化建设"
"3271","2007-10-21","上海卫生系统积极学习贯彻党的十七大精神"
"3272","2007-10-11",""
"3273","2007-10-09","上海市开展"
"3274","2007-10-08","特奥"
"3275","2007-10-07","青浦区举行"
"3276","2007-10-01","特奥《健康计划》今天正式启动"
"3277","2007-09-29","上海举行百名"
"3278","2007-09-29","纪念《中华人民共和国中医药条例》颁布实施四周年"
"3279","2007-09-28","复旦大学隆重庆祝上海医科大学创建八十周年"
"3280","2007-09-28","07年第三次全市卫生系统安全生产工作会议情况"
"3281","2007-09-19","青浦区第一批白内障患者顺利接受免费复明手术"
"3282","2007-09-19","虹口区开展社区血吸虫病防治知识宣传"
"3283","2007-09-18","本市精心部署实施特奥《健康计划》,7000多名特奥运动员将享受健康关怀"
"3284","2007-09-09","本市六月以来发生“红眼病”患者713例，与往年持平"
"3285","2007-09-09","南汇区卫生局加强宣传力度，促进文明城区指标落实"
"3286","2007-09-09","虹口区卫生局召开2007年“特奥运动会”运动员医疗保障工作会议"
"3287","2007-09-06","上海卫生经济学研究五年成果斐然"
"3288","2007-09-05","本市推出《医患沟通手册》构建和谐医患关系"
"3289","2007-09-01","上海连续三年开展"
"3290","2007-08-29","上海面向全国招收的第二批全科培训学员今日开学"
"3291","2007-08-29","市卫生局、市公安局今起联合开展打击“医托”欺诈活动"
"3292","2007-08-29",""
"3293","2007-08-28","市卫生局全力以赴加强做好特奥会医疗保障工作"
"3294","2007-08-23","青浦区卫生局认真开展医院管理年督查工作"
"3295","2007-08-01","上海出台首个全科医师规范化培养办法"
"3296","2007-08-01","青浦疾控开展迎特奥专项检查"
"3297","2007-07-29","上海率先在71所二级甲等以上医院推行建立"
"3298","2007-07-24","申城医院全力以赴战高温确保病人健康"
"3299","2007-07-22","本市加大对医疗机构执业规范监管,3家医疗机构因不良积分"
"3300","2007-07-18","全市228个社区卫生服务中心办理约定服务逾100万人"
"3301","2007-07-18","市卫生局首次面向社会招标"
"3302","2007-07-09","本市对涉外医疗服务实施专项督查,外国医师在沪未经注册批准禁止行医"
"3303","2007-07-08","青浦区参加新型农村合作医疗老年农民再享免费体检"
"3304","2007-07-04","虹口区召开打击非法行医专项工作会议"
"3305","2007-07-04","2006年本市“万人问卷”测评调查结果发布"
"3306","2007-07-03","市卫生局呼吁市民注意卫生严防感染"
"3307","2007-07-02","有不良记录的企业药械产品二年内禁止在申城医院使用"
"3308","2007-07-02","南汇区卫生系统开展"
"3309","2007-07-01","市卫生局发布第二批信息公示--2006年本市各级医院医疗业务量和医疗费用情况"
"3310","2007-06-28","走进“大墙”的关爱――中山医院青浦分院国际禁毒日活动"
"3311","2007-06-26","市卫生局2006年度信息公示"
"3312","2007-06-19","未雨绸缪迎峰度夏"
"3313","2007-06-19","南汇区卫生局赴虹口学习文明城区创建工作经验"
"3314","2007-06-18","青浦区卫生系统开展纪念七？一系列活动"
"3315","2007-06-17","上海玉佛寺僧职人员无偿献血行善事"
"3316","2007-06-17","本市隆重集会表彰无偿献血功臣"
"3317","2007-06-10","华山医院手外科徐文东同志入选为第十四届"
"3318","2007-06-10","本市打击非法行医确立八项重点"
"3319","2007-06-08","华东疗养院积极应对"
"3320","2007-06-03","防盲进社区，关注眼健康"
"3321","2007-06-03","第十一届银蛇奖报名截止八十位候选人材料送审"
"3322","2007-05-30","本市卫生系统今年推出实施10项人性化便民服务举措"
"3323","2007-05-30","本市隆重举行"
"3324","2007-05-29","上海市卫生局认真传达贯彻市第九次党代会精神"
"3325","2007-05-27","青浦区农民共享合作医疗实惠"
"3326","2007-05-27","南汇区卫生系统创建文明城区"
"3327","2007-05-21","陈啸宏副部长视察12320上海市公共卫生公益电话咨询服务中心"
"3328","2007-05-20",""
"3329","2007-05-19","本市医务青年开展"
"3330","2007-05-13","“防治碘缺乏病日”宣传活动即将展开"
"3331","2007-05-13","让患者拥有完美的每一天"
"3332","2007-05-13","青浦区卫生局举办"
"3333","2007-05-10","本市隆重庆祝"
"3334","2007-05-08","上海市中医工作会议表彰19位为中医发展作出突出贡献的同志"
"3335","2007-04-29","2007年上海医政工作确立六大重点工作"
"3336","2007-04-28","卫生部、国家中医药管理局决定追授陈海新"
"3337","2007-04-26","2006年本市首次实现医疗全血全部自给"
"3338","2007-04-23","规范预防接种门诊、提高接种疫苗服务质量"
"3339","2007-04-19","市卫生局隆重召开陈海新同志先进事迹报告会"
"3340","2007-04-17","青浦区卫生系统试行药品、医疗器械部门集中采购管理模式"
"3341","2007-04-17","定向转诊签约活动在广中社区卫生服务中心顺利进行"
"3342","2007-04-17","市一医院成功挑战年龄极限,74岁肝移植患者康复出院"
"3343","2007-04-08",""
"3344","2007-04-08","本市又推出一关心民生实事项目,年内为3000名白内障贫困患者免费实施复明手术今启动"
"3345","2007-04-04","青浦区卫生局加强流动人口孕产妇医疗保健工作"
"3346","2007-04-04","青浦区2007年便民利民六大卫生实事项目"
"3347","2007-04-04","上海市儿童医院多科合作，战胜医学难关"
"3348","2007-04-04","上海市儿童医院向社会公开征集院歌、院徽和院训"
"3349","2007-04-03","上海市第一人民医院为一对母子成功施行亲子肾移植手术"
"3350","2007-04-02","今年14万医务人员将全部建立医德档案"
"3351","2007-03-28","市卫生局授予陈海新同志"
"3352","2007-03-21","青浦区卫生局召开社区卫生服务工作研讨会"
"3353","2007-03-21","市卫生局追认陈海新为上海市卫生系统先进工作者"
"3354","2007-03-20","身残志坚的乡村医生------陆留海"
"3355","2007-03-18","上海卫生发展"
"3356","2007-03-12","今年上海卫生工作确立“十大任务”、办好“五件实事”"
"3357","2007-03-08","上海医学界劲吹"
"3358","2007-03-06","2007年第一次全市卫生系统安全工作会议召开"
"3359","2007-02-24","2006，上海医疗卫生书写新的篇章"
"3360","2007-02-08","社区卫生服务“专用车”,传递政府的关爱"
"3361","2007-02-08","《青浦卫生》发行侧记"
"3362","2007-02-06","上海协和医院被吊销《医疗机构执业许可证》"
"3363","2007-01-30","本市23家医疗机构违规被查处"
"3364","2007-01-24","上海加强医疗机构全行业监管取得明显成效"
"3365","2007-01-24","市卫生局举行防控人禽流感应急演练"
"3366","2007-01-23","长征医院六学科协同成功抢救颅脑损伤患者"
"3367","2007-01-19","上海市第十七届健康教育周今拉开帷幕"
"3368","2007-01-18","卫生行政部门初步查实协和医院存在违法发布医疗广告、违反诊疗常规等问题，市卫生局将依照法律程序予以处罚"
"3369","2007-01-17","市卫生局提醒市民做好流感、人禽流感、水痘、诺如病毒性感染性腹泻等传染病的预防"
"3370","2007-01-16","上海率先对八项医疗专项技术实行准入管理"
"3371","2007-01-15","市一医院率先施行巨大裂孔性视网膜脱离新疗法"
"3372","2007-01-15","本市呼吸道传染病处较低水平未出现流感集聚性疫情"
"3373","2007-01-09","市卫生局提醒市民做好流感预防"
"3374","2007-01-08","市卫生行政部门严查上海协和医院"
"3375","2006-12-24","浦东精神卫生中心安家三林"
"3376","2006-12-24","“相约健康社区行”活动瑞金医院受表彰"
"3377","2006-12-24","长宁构建社区医疗、保健等“六位一体”服务网"
"3378","2006-12-21","市卫生局对元旦春节期间本市医疗机构门诊时间作出安排"
"3379","2006-12-19","本市突发公共卫生事件指挥调度中心项目正式启动"
"3380","2006-12-19","做好甲肝预防工作"
"3381","2006-12-18","上海面向全国招收150名本科生进行全科医师培训"
"3382","2006-12-17","关于上海市卫生系统医院文化建设先进单位的表彰决定"
"3383","2006-12-17","关于上海市卫生系统优秀医院报刊的表彰决定"
"3384","2006-12-10","06年市级医疗卫生机构安全员、消防员、劳动保护监督员培训班情况"
"3385","2006-12-10","曙光医院百年庆典暨首届曙光传统医学国际论坛举行"
"3386","2006-12-07","12320上海市公共卫生公益电话简介"
"3387","2006-12-07","上海市公共卫生公益电话12320今天正式开通"
"3388","2006-12-03","2006年第二次卫生系统安全工作会议情况"
"3389","2006-11-30","上海市民三大健康指标相当于世界发达国家和地区的平均水平"
"3390","2006-11-29","上海名医名院邀您共享优质医疗资源"
"3391","2006-11-29","全市医疗事故定性情况公示"
"3392","2006-11-27","韩正、殷一璀、范德官、杨定华等市领导接见慰问援摩医疗队员及其家属代表"
"3393","2006-11-27","本市隆重举行中国援摩洛哥医疗队先进事迹报告会"
"3394","2006-11-26","上海中医药大学确立培养目标毕业生也能当西医"
"3395","2006-11-26","全天候贴身医生“12320”公益电话试运行"
"3396","2006-11-26","上海社区全科医生居民健康“守门人”"
"3397","2006-11-22","社区卫生服务中心收费低廉，门急诊量占全市总量40.47%,"
"3398","2006-11-21","黄浦金山扎实推进社区卫生服务改革"
"3399","2006-11-20","上海市卫生系统第三届"
"3400","2006-11-20","中山医院成功救活罕见肺部血管畸形患者"
"3401","2006-11-20","国务院防治艾滋病工作联合督导组来上海监狱考察督导艾滋病防治工作"
"3402","2006-11-16","全市各级医疗机构积极改进服务方式推出一系列便民举措"
"3403","2006-11-15","上海召开推进社区卫生服务工作会议韩正要求切实降低就医费用"
"3404","2006-11-13","市九医院成功实施首例自体“预制脸”换脸手术"
"3405","2006-11-13","第二届上海国际乳腺癌论坛日前在沪闭幕"
"3406","2006-11-12",""
"3407","2006-11-12","上海41家医院参加"
"3408","2006-11-09","上海中医远程“望闻问切”龙华医院网上诊疗泰国患者"
"3409","2006-11-08","上海医院服务创新病人得实惠，市民看病省时省费愈来愈方便"
"3410","2006-11-07","虹口区卫生系统开展2006年度综合目标管理考核"
"3411","2006-11-02","2006中国卫生信息学术交流大会今日开幕"
"3412","2006-10-31","上海市卫生系统青年人才奖励基金会组团赴新加坡学习培训"
"3413","2006-10-26","申城市民社区就医将减免门诊诊查费"
"3414","2006-10-25","大医院把新院办到郊区上海优质卫生资源辐射到农村"
"3415","2006-10-24","美国癌症研究学会上海特别会议在瑞金医院举行"
"3416","2006-10-22","复旦大学附属金山医院探索救治新模式化学伤害急救抢在第一现场"
"3417","2006-10-22","中山医院治疗主动脉夹层动脉瘤技术领先微创治疗体内“炸弹”"
"3418","2006-10-17","市卫生局、知识产权局出台推进卫生系统知识产权工作有关意见"
"3419","2006-10-16","全国健康卫士楷模先进事迹报告团莅沪作报告"
"3420","2006-10-15","长宁依托信息化服务社区居民健康生活"
"3421","2006-10-12","“三扇门”构建和谐医患关系上海市民享有新型社区医疗服务"
"3422","2006-10-12","徐汇区中心医院专家名医到社区"
"3423","2006-10-09","上海拟在19个区（县）专设“婚前医学保健服务点”"
"3424","2006-10-09","欧洲心脏病学会2006年会举行市六院医生获杰出青年研究奖"
"3425","2006-10-09","“十一”黄金周本市无偿献血113万毫升"
"3426","2006-10-09","市卫生局等启动“上海市无业贫困精神病人免费服药”实事项目"
"3427","2006-10-08","九院治疗下肢动脉硬化闭塞症达欧美国家同等水平"
"3428","2006-10-07","知晓血压控制血压爱护生命"
"3429","2006-09-28","“上海市突发公共卫生应急信息系统”建设项目今天正式签约"
"3430","2006-09-28","本市推进社区疾病控制规范管理"
"3431","2006-09-27","黄浦区积极实施社区卫生服务综合改革迎接"
"3432","2006-09-25","药学专家建议市民用药观念要改变"
"3433","2006-09-24","上海获卫生部“四五”普法先进表彰"
"3434","2006-09-24","本市举办世界心脏日咨询活动寄语青壮年小心"
"3435","2006-09-24","沪上医院为“看病难”减负手术量同比增40％医药费降40％"
"3436","2006-09-24","市卫生局要求全市医疗机构病原微生物实验室必须申报备案"
"3437","2006-09-20","长宁深化社区卫生服务中心全科服务团队试点工作"
"3438","2006-09-18","上海中医药纵深入“社区”"
"3439","2006-09-18","外国医师来沪短期行医须申报"
"3440","2006-09-14","本市完成首批面向全国招收全科医师规范化培养学员的招生工作"
"3441","2006-09-14","高温下的“120”――记上海市医疗急救中心的急救人员"
"3442","2006-09-13","本市又发生一例疑似狂犬病病例"
"3443","2006-09-12","上海开展新一轮"
"3444","2006-09-11","上海实现“三个并重”卫生监督格局"
"3445","2006-09-11","儿科医院倡导新生儿救治新模式让新生儿科医生进产房"
"3446","2006-09-10","市卫生系统文明办提出“五个抓”"
"3447","2006-09-07","杨晓渡副市长走进"
"3448","2006-09-06","曙光医院开创实施5根银针麻醉颅脑手术全国首例"
"3449","2006-09-06","市卫生局通报查处6所违规医疗机构"
"3450","2006-08-31","闸北区区内社区患者转诊大医院可享系列优惠措施"
"3451","2006-08-28","脑梗死患者可诱导神经再生华山医院与美国同行合作研究获突破性发现"
"3452","2006-08-28","上海交大医学院附属精神卫生中心挂牌"
"3453","2006-08-27","国际首次：小小叶酸防胃癌仁济医院研究成果有效降低癌发率"
"3454","2006-08-27","长宁社区卫生服务综合改革成效显著"
"3455","2006-08-24","杨浦区加大放射诊疗管理力度"
"3456","2006-08-22","关注弱势群体，廊下镇社区卫生服务中心推出帮困新举措"
"3457","2006-08-22","本市卫生部门提醒市民--高度警惕预防狂犬病"
"3458","2006-08-20","本市"
"3459","2006-08-20","本市农村合作医疗保障体系进一步加强"
"3460","2006-08-16","上海，227所社区卫生服务中心已成病人信赖的"
"3461","2006-08-16","瑞金医院成功实施腹腔镜下肾脏部分切除"
"3462","2006-08-15","上海建成脐带血造血干细胞库"
"3463","2006-08-14","乘着晚凉看门诊社区卫生服务中心延长门诊首日获好评"
"3464","2006-08-13","长宁社区卫生服务综合改革取得良好实效"
"3465","2006-08-10","崇明县推进社区卫生服务网络建设"
"3466","2006-08-10","上海科学家对“非典”病毒致病机理研究取得突破"
"3467","2006-08-09","全市227家社区卫生服务中心将延长门诊服务时间"
"3468","2006-08-09","“现代老虎灶”也要规范管理"
"3469","2006-08-09","松江区保障农民基本医疗服务"
"3470","2006-08-08","松江“三医联动”综合改革试点工作初见成效"
"3471","2006-08-08","青浦区开展家庭病床质量监控检查"
"3472","2006-08-08","本市加强现制现售水卫生管理10月起查处无证无照经营"
"3473","2006-08-07","游泳场馆卫生状况良好全市399家场馆水质合格率达99％"
"3474","2006-08-06","上海中医药大学举行纪念国务院有关批复五十周年大会"
"3475","2006-08-03","嘉定区卫生局坚决打击无证行医"
"3476","2006-08-03","嘉定区中医医院推出便民新举措"
"3477","2006-08-03","市卫生局要求医疗机构加强自查立即暂停使用"
"3478","2006-08-02","全市各级医疗机构切实做好高温季节医疗服务工作"
"3479","2006-08-01","徐汇区各级医疗机构奋战高温确保市民健康度夏"
"3480","2006-08-01","上海开展医疗机构全行业监管取得成效"
"3481","2006-07-31","松江区为预控夏秋季传染病开展全覆盖检查"
"3482","2006-07-30","上海交大医学院成立疼痛诊疗技术研发中心"
"3483","2006-07-30","中山医院肝癌晚期合并门静脉癌栓一年生存率跃至79.3％"
"3484","2006-07-27","供水站不得制售桶装水本市出台现制现售水卫生监督管理办法"
"3485","2006-07-27","市疾控中心发布8月疾病预报预防登革热等三大疾病"
"3486","2006-07-25","嘉定区开展肠道传染病监督检查"
"3487","2006-07-25","上海从四方面进一步推进郊区农村卫生事业发展"
"3488","2006-07-23","上海大力发展郊区农村卫生事业的五项举措"
"3489","2006-07-23","本市将集中开展医疗美容专项监督检查"
"3490","2006-07-23","市卫生局提醒市民注意就医分流加强自我保健"
"3491","2006-07-20","上海将在全市88家医院内建设1000个绿色产房"
"3492","2006-07-20","上海在全市范围内集中打击无证行医和黑诊所"
"3493","2006-07-19","本市高温季节门急诊病人创今年新高"
"3494","2006-07-19","虹口成立"
"3495","2006-07-17","瑞金医院25层新门诊大楼启用首日---导诊智能化病人未适应"
"3496","2006-07-17","中美专家九月将联手为6名先天性脊柱侧弯贫困患儿施行慈善手术"
"3497","2006-07-16","市卫生监督所对游泳场馆卫生抽检发现隐患"
"3498","2006-07-16","本市将推行"
"3499","2006-07-16","上海青年医务专家服务新郊区行动正式启动"
"3500","2006-07-16","国家中医药管理局重点建设学科落户长征医院"
"3501","2006-07-12","静安区关注外来务工人员健康深入工地进行卫生健康宣教"
"3502","2006-07-12","国内首例同侧肺再移植加同期双肺减容手术在沪获成功"
"3503","2006-07-11","本市扩大医疗机构检查、检验结果互认范围"
"3504","2006-07-10","长宁区"
"3505","2006-07-10","南汇区加大对营利性医疗机构价格管理力度"
"3506","2006-07-09","黄浦区采取措施推动社区卫生服务发展"
"3507","2006-07-05","本市出台现制现售水卫生监督管理办法和规范"
"3508","2006-07-04","本市启动市级医院医务人员下社区定期工作培训"
"3509","2006-07-03","市一宝山分院送医下乡"
"3510","2006-07-03","卫生专家提示：现制现售水不具保健功能，不宜直接饮用"
"3511","2006-07-03","嘉定幼托机构传染病防治抽检合格率95%以上"
"3512","2006-07-03","本市六部门发出通告：对现制现售水实行许可管理"
"3513","2006-07-02","闵行区尝试取消计划献血指标自愿无偿献血率达98.38%"
"3514","2006-07-02","市卫生局专题研究、部署治理商业贿赂自查自纠阶段工作"
"3515","2006-06-29","市卫生局党委召开大会隆重纪念中国共产党建党85周年"
"3516","2006-06-29","自愿无偿献血：上海城市精神的一道风景线"
"3517","2006-06-29","虹口区公共卫生大楼正式启用"
"3518","2006-06-28","纪念建党85周年，全市卫生系统深入学习实践社会主义荣辱观"
"3519","2006-06-28","市中医医院对住院病人试行身心同治"
"3520","2006-06-26","上海切实加强营利性医疗机构价格管理"
"3521","2006-06-26","家门口中西医便利"
"3522","2006-06-26","本市医疗废物集中处置项目开始试生产"
"3523","2006-06-22","金山区切实做好卫生系统商业贿赂治理工作"
"3524","2006-06-22","进一步加强医务人员职业道德教育市卫生系统文明委组织观看三部优秀影视剧"
